id,descFeedback,rate,product_id,user_id
2597,Will buy again!,3,984,19
2598,Very good quality.,5,3848,19
2599,Will buy again!,5,5875,19
2600,Did not like it.,4,245,19
2601,Did not like it.,3,6124,19
2602,Very good quality.,3,5678,19
2603,Excellent product!,1,274,19
2604,Will buy again!,5,2864,19
2605,Very good quality.,4,580,19
2606,Very good quality.,5,1304,19
2607,Could be better.,2,2215,19
2608,Will buy again!,1,1347,19
2609,Not bad.,1,3674,19
2610,Excellent product!,1,125,19
2611,Very good quality.,3,6408,19
2612,Very good quality.,5,2738,19
2613,Could be better.,4,6029,19
2614,Did not like it.,2,6251,19
2615,Very good quality.,4,2188,19
2616,Very good quality.,1,2954,19
2617,Could be better.,4,1152,19
2618,Excellent product!,5,5017,19
2619,Will buy again!,1,5790,19
2620,Very good quality.,5,2260,19
2621,Could be better.,3,1062,19
2622,Excellent product!,3,6399,19
2623,Excellent product!,4,6738,19
2624,Will buy again!,1,6869,19
2625,Did not like it.,3,3614,19
2626,Did not like it.,2,4693,19
2627,Excellent product!,2,6220,19
2628,Will buy again!,5,3933,19
2629,Could be better.,1,4922,19
2630,Not bad.,3,4648,19
2631,Will buy again!,2,3208,19
2632,Excellent product!,3,5675,19
2633,Not bad.,1,6717,19
2634,Excellent product!,4,236,19
2635,Not bad.,1,5499,19
2636,Could be better.,1,3685,19
2637,Did not like it.,1,3706,19
2638,Excellent product!,1,4302,19
2639,Very good quality.,5,5602,19
2640,Will buy again!,2,4788,19
2641,Will buy again!,1,5388,19
2642,Did not like it.,1,5288,19
2643,Did not like it.,1,2769,19
2644,Did not like it.,1,1858,19
2645,Not bad.,3,2583,19
2646,Very good quality.,4,6756,19
2647,Did not like it.,5,4177,19
2648,Not bad.,3,4447,19
2649,Excellent product!,5,4818,19
2650,Did not like it.,1,5119,19
2651,Excellent product!,1,1683,19
2652,Not bad.,4,3762,19
2653,Could be better.,5,3570,19
2654,Could be better.,2,3461,19
2655,Will buy again!,4,4854,19
2656,Not bad.,1,370,19
2657,Excellent product!,1,5384,19
2658,Could be better.,2,1971,19
2659,Could be better.,1,4398,19
2660,Will buy again!,1,5194,19
2661,Not bad.,5,649,19
2662,Did not like it.,3,69,19
2663,Very good quality.,3,4981,19
2664,Very good quality.,5,1235,19
2665,Excellent product!,4,6331,19
2666,Could be better.,3,354,19
2667,Did not like it.,3,6228,19
2668,Very good quality.,4,925,19
2669,Excellent product!,1,4876,19
2670,Excellent product!,1,2716,19
2671,Could be better.,5,1484,19
2672,Not bad.,2,5263,19
2673,Will buy again!,1,180,19
2674,Not bad.,3,4299,19
2675,Very good quality.,4,463,19
2676,Will buy again!,2,1010,19
2677,Could be better.,2,130,19
2678,Will buy again!,1,2033,19
2679,Not bad.,4,6754,19
2680,Did not like it.,5,2548,19
2681,Could be better.,4,3921,19
2682,Did not like it.,4,1336,19
2683,Not bad.,3,4241,19
2684,Will buy again!,1,4801,19
2685,Could be better.,2,5195,19
2686,Not bad.,2,3274,19
2687,Will buy again!,3,3518,19
2688,Not bad.,1,1435,19
2689,Very good quality.,1,2491,19
2690,Will buy again!,2,1355,19
2691,Not bad.,3,4668,19
2692,Will buy again!,2,4180,19
2693,Excellent product!,3,3338,19
2694,Very good quality.,1,2401,19
2695,Could be better.,1,6782,20
2696,Very good quality.,4,3037,20
2697,Will buy again!,4,4692,20
2698,Not bad.,5,1882,20
2699,Excellent product!,2,6230,20
2700,Very good quality.,2,3337,20
2701,Very good quality.,2,2838,20
2702,Excellent product!,1,2618,20
2703,Could be better.,3,3931,20
2704,Will buy again!,4,260,20
2705,Excellent product!,1,6061,20
2706,Could be better.,4,4982,20
2707,Not bad.,3,3719,20
2708,Will buy again!,5,3941,20
2709,Did not like it.,1,3199,20
2710,Excellent product!,3,1655,20
2711,Not bad.,2,3682,20
2712,Not bad.,1,2286,20
2713,Did not like it.,5,5904,20
2714,Will buy again!,5,5258,20
2715,Will buy again!,1,1264,20
2716,Excellent product!,5,1044,20
2717,Will buy again!,5,6114,20
2718,Excellent product!,2,4038,20
2719,Did not like it.,4,1646,20
2720,Not bad.,2,2939,20
2721,Will buy again!,2,4036,20
2722,Will buy again!,5,4664,20
2723,Excellent product!,1,4168,20
2724,Very good quality.,4,3265,20
2725,Not bad.,3,221,20
2726,Could be better.,1,2206,20
2727,Excellent product!,5,3023,20
2728,Did not like it.,4,5651,20
2729,Will buy again!,4,54,20
2730,Very good quality.,2,5793,20
2731,Could be better.,4,317,20
2732,Could be better.,3,5903,20
2733,Not bad.,1,3366,20
2734,Excellent product!,5,1931,20
2735,Will buy again!,2,1397,20
2736,Did not like it.,5,5975,20
2737,Will buy again!,4,4201,20
2738,Will buy again!,3,2057,20
2739,Will buy again!,5,5414,20
2740,Will buy again!,1,2032,20
2741,Will buy again!,3,5347,20
2742,Very good quality.,5,5995,20
2743,Very good quality.,5,5817,20
2744,Excellent product!,2,4237,20
2745,Could be better.,3,5543,20
2746,Did not like it.,5,3029,20
2747,Did not like it.,2,3733,20
2748,Excellent product!,1,1843,20
2749,Could be better.,1,394,20
2750,Did not like it.,2,990,20
2751,Could be better.,2,4585,20
2752,Not bad.,3,5929,20
2753,Could be better.,4,3418,20
2754,Did not like it.,1,4620,20
2755,Not bad.,4,5268,20
2756,Could be better.,4,6003,20
2757,Will buy again!,3,3670,20
2758,Did not like it.,1,6427,20
2759,Could be better.,2,2962,20
2760,Not bad.,4,5631,20
2761,Very good quality.,1,2388,20
2762,Could be better.,3,507,20
2763,Did not like it.,2,2894,20
2764,Not bad.,3,3251,20
2765,Very good quality.,4,4249,20
2766,Will buy again!,1,416,20
2767,Not bad.,1,1268,20
2768,Could be better.,3,1191,20
2769,Not bad.,3,798,20
2770,Did not like it.,5,3937,20
2771,Did not like it.,4,2488,20
2772,Excellent product!,1,668,20
2773,Excellent product!,5,4280,20
2774,Will buy again!,5,3932,20
2775,Did not like it.,4,3800,20
2776,Very good quality.,2,4847,20
2777,Very good quality.,3,6747,20
2778,Could be better.,4,6234,20
2779,Could be better.,4,3192,20
2780,Could be better.,2,6451,20
2781,Did not like it.,4,3380,20
2782,Could be better.,3,6223,20
2783,Could be better.,4,5580,20
2784,Will buy again!,3,4392,20
2785,Did not like it.,1,3054,20
2786,Will buy again!,3,3409,20
2787,Did not like it.,2,1165,20
2788,Excellent product!,2,2365,20
2789,Not bad.,2,5095,20
2790,Could be better.,2,6062,20
2791,Did not like it.,4,4606,20
2792,Will buy again!,3,2490,20
2793,Very good quality.,5,3154,20
2794,Not bad.,4,6780,20
2795,Did not like it.,4,4026,20
2796,Did not like it.,5,6698,20
2797,Very good quality.,2,2416,20
2798,Not bad.,4,314,20
2799,Will buy again!,5,1627,20
2800,Could be better.,4,480,20
2801,Did not like it.,5,6580,20
2802,Excellent product!,3,6483,20
2803,Could be better.,4,5841,20
2804,Not bad.,5,3608,20
2805,Could be better.,4,6166,20
2806,Did not like it.,3,530,20
2807,Will buy again!,2,6796,20
2808,Not bad.,2,2188,20
2809,Could be better.,1,4748,20
2810,Could be better.,3,3777,20
2811,Excellent product!,2,3360,20
2812,Excellent product!,1,2703,20
2813,Excellent product!,5,2935,20
2814,Did not like it.,2,18,20
2815,Will buy again!,4,3131,20
2816,Very good quality.,2,4746,20
2817,Will buy again!,3,4494,20
2818,Not bad.,5,859,20
2819,Could be better.,1,1556,20
2820,Will buy again!,3,660,20
2821,Not bad.,5,4781,20
2822,Did not like it.,1,902,20
2823,Excellent product!,1,1855,20
2824,Very good quality.,2,4495,20
2825,Will buy again!,3,893,20
2826,Not bad.,4,1029,20
2827,Did not like it.,3,3923,20
2828,Very good quality.,5,2781,20
2829,Could be better.,2,5790,20
2830,Very good quality.,2,5449,20
2831,Not bad.,3,2238,20
2832,Very good quality.,2,3410,20
2833,Could be better.,3,2058,20
2834,Could be better.,4,6101,20
2835,Will buy again!,5,5226,20
2836,Could be better.,3,4322,20
2837,Could be better.,2,1614,20
2838,Excellent product!,4,4776,20
2839,Could be better.,2,4889,20
2840,Not bad.,1,946,20
2841,Excellent product!,2,5632,20
2842,Excellent product!,4,4268,20
2843,Did not like it.,5,1521,20
2844,Could be better.,2,5023,20
2845,Will buy again!,5,224,20
2846,Did not like it.,5,1105,20
2847,Will buy again!,4,4764,20
2848,Could be better.,1,1840,20
2849,Did not like it.,5,5321,20
2850,Will buy again!,1,4715,20
2851,Very good quality.,3,369,21
2852,Not bad.,5,6943,21
2853,Could be better.,5,1760,21
2854,Did not like it.,2,5081,21
2855,Very good quality.,2,2743,21
2856,Will buy again!,5,2287,21
2857,Could be better.,5,4836,21
2858,Will buy again!,3,1816,21
2859,Did not like it.,3,2708,21
2860,Did not like it.,5,6001,21
2861,Very good quality.,3,3879,21
2862,Could be better.,2,5023,21
2863,Will buy again!,4,5848,21
2864,Very good quality.,4,4983,21
2865,Very good quality.,2,961,21
2866,Did not like it.,2,1829,21
2867,Will buy again!,1,2809,21
2868,Did not like it.,1,4621,21
2869,Excellent product!,3,312,21
2870,Excellent product!,5,1932,21
2871,Excellent product!,5,4673,21
2872,Excellent product!,4,11,21
2873,Will buy again!,3,2320,21
2874,Will buy again!,5,625,21
2875,Did not like it.,4,2305,21
2876,Very good quality.,1,6880,21
2877,Will buy again!,4,794,21
2878,Could be better.,3,3420,21
2879,Did not like it.,1,3807,21
2880,Excellent product!,1,4698,21
2881,Very good quality.,1,4958,21
2882,Did not like it.,3,5200,21
2883,Not bad.,1,699,21
2884,Will buy again!,2,2622,21
2885,Could be better.,5,6456,21
2886,Not bad.,2,365,21
2887,Did not like it.,4,2107,21
2888,Excellent product!,3,5794,21
2889,Did not like it.,3,415,21
2890,Will buy again!,5,858,21
2891,Will buy again!,5,3371,21
2892,Excellent product!,3,91,21
2893,Not bad.,5,4331,21
2894,Did not like it.,2,4996,21
2895,Excellent product!,3,5449,21
2896,Not bad.,4,5936,21
2897,Not bad.,3,2578,21
2898,Very good quality.,1,3439,21
2899,Did not like it.,3,281,21
2900,Could be better.,4,4600,21
2901,Not bad.,1,2016,21
2902,Will buy again!,1,1075,21
2903,Could be better.,3,1642,21
2904,Very good quality.,2,337,21
2905,Not bad.,4,1014,21
2906,Very good quality.,1,1417,21
2907,Did not like it.,5,461,21
2908,Did not like it.,1,3543,21
2909,Could be better.,2,6670,21
2910,Not bad.,3,4239,21
2911,Excellent product!,1,5409,21
2912,Could be better.,2,1777,21
2913,Excellent product!,1,1514,21
2914,Will buy again!,3,6850,21
2915,Not bad.,2,81,21
2916,Did not like it.,5,5425,21
2917,Could be better.,1,2914,21
2918,Did not like it.,1,1340,21
2919,Did not like it.,5,4327,21
2920,Very good quality.,4,4573,21
2921,Did not like it.,4,5644,21
2922,Excellent product!,2,1991,21
2923,Very good quality.,2,2197,21
2924,Could be better.,2,4295,21
2925,Excellent product!,3,224,21
2926,Not bad.,3,135,21
2927,Excellent product!,1,2967,21
2928,Did not like it.,2,4504,21
2929,Could be better.,1,2984,21
2930,Excellent product!,2,5828,21
2931,Will buy again!,3,6026,21
2932,Very good quality.,5,73,21
2933,Excellent product!,3,1739,21
2934,Did not like it.,5,5340,21
2935,Very good quality.,4,6698,21
2936,Not bad.,5,652,21
2937,Will buy again!,5,483,21
2938,Very good quality.,3,6066,21
2939,Excellent product!,3,191,21
2940,Very good quality.,4,2158,21
2941,Did not like it.,3,4702,21
2942,Not bad.,1,3067,21
2943,Not bad.,3,121,21
2944,Will buy again!,2,4453,21
2945,Excellent product!,4,5939,21
2946,Will buy again!,1,1058,21
2947,Will buy again!,2,4777,21
2948,Very good quality.,4,5622,21
2949,Will buy again!,5,3493,21
2950,Could be better.,3,1280,21
2951,Could be better.,4,843,21
2952,Not bad.,3,4011,21
2953,Not bad.,1,4976,21
2954,Could be better.,1,895,21
2955,Very good quality.,2,649,21
2956,Will buy again!,1,1701,21
2957,Not bad.,1,1012,21
2958,Did not like it.,1,4609,21
2959,Could be better.,2,6273,21
2960,Very good quality.,3,1980,21
2961,Will buy again!,4,1108,21
2962,Excellent product!,2,1681,21
2963,Did not like it.,3,3074,21
2964,Could be better.,5,4756,21
2965,Could be better.,4,1175,21
2966,Could be better.,4,2143,21
2967,Not bad.,3,6762,21
2968,Not bad.,5,6213,21
2969,Very good quality.,4,6287,21
2970,Very good quality.,2,5353,21
2971,Very good quality.,1,4851,21
2972,Will buy again!,4,1824,21
2973,Very good quality.,5,6830,21
2974,Will buy again!,4,2288,21
2975,Did not like it.,5,5350,21
2976,Excellent product!,1,1455,21
2977,Did not like it.,1,1128,21
2978,Very good quality.,4,592,21
2979,Excellent product!,3,5232,21
2980,Could be better.,2,2580,21
2981,Excellent product!,5,3415,21
2982,Very good quality.,3,4434,21
2983,Could be better.,4,1290,21
2984,Excellent product!,2,2128,21
2985,Very good quality.,3,995,21
2986,Could be better.,1,1561,21
2987,Could be better.,2,2065,21
2988,Did not like it.,5,3872,21
2989,Did not like it.,4,6291,21
2990,Excellent product!,3,3468,21
2991,Did not like it.,1,1203,21
2992,Very good quality.,3,3685,21
2993,Could be better.,4,5154,21
2994,Very good quality.,5,2019,21
2995,Could be better.,4,1133,21
2996,Not bad.,3,6715,21
2997,Could be better.,5,2772,21
2998,Did not like it.,4,5910,21
2999,Not bad.,1,2604,21
3000,Excellent product!,5,4915,21
3001,Very good quality.,4,1060,21
3002,Will buy again!,5,2860,21
3003,Could be better.,2,3189,21
3004,Will buy again!,1,125,21
3005,Did not like it.,5,5294,21
3006,Did not like it.,4,5516,21
3007,Could be better.,5,3119,21
3008,Will buy again!,2,5806,21
3009,Excellent product!,5,4431,21
3010,Could be better.,1,1793,21
3011,Did not like it.,3,569,21
3012,Did not like it.,1,6100,22
3013,Not bad.,3,1077,22
3014,Could be better.,4,4323,22
3015,Will buy again!,4,4384,22
3016,Could be better.,1,4963,22
3017,Not bad.,1,2848,22
3018,Did not like it.,3,357,22
3019,Did not like it.,5,871,22
3020,Did not like it.,1,5976,22
3021,Will buy again!,5,3629,22
3022,Could be better.,5,1920,22
3023,Not bad.,3,5630,22
3024,Did not like it.,5,392,22
3025,Did not like it.,2,4890,22
3026,Will buy again!,3,2255,22
3027,Did not like it.,1,2434,22
3028,Not bad.,3,2796,22
3029,Will buy again!,4,5885,22
3030,Did not like it.,1,2009,22
3031,Could be better.,4,5452,22
3032,Excellent product!,2,4646,22
3033,Could be better.,1,406,22
3034,Will buy again!,4,4498,22
3035,Not bad.,4,5167,22
3036,Did not like it.,2,4783,22
3037,Will buy again!,5,4264,22
3038,Did not like it.,4,2751,22
3039,Not bad.,5,6329,22
3040,Could be better.,3,3654,22
3041,Will buy again!,5,2020,22
3042,Could be better.,1,4493,22
3043,Could be better.,1,1457,22
3044,Not bad.,4,1202,22
3045,Will buy again!,3,6144,22
3046,Did not like it.,4,1580,22
3047,Not bad.,4,5878,22
3048,Not bad.,1,3318,22
3049,Excellent product!,3,5162,22
3050,Did not like it.,5,889,22
3051,Could be better.,1,6669,22
3052,Could be better.,5,3203,22
3053,Not bad.,1,2865,22
3054,Did not like it.,2,6340,22
3055,Not bad.,5,1799,22
3056,Not bad.,5,1304,22
3057,Excellent product!,5,4212,22
3058,Could be better.,5,2857,22
3059,Not bad.,3,6567,22
3060,Will buy again!,2,3882,22
3061,Could be better.,3,6118,22
3062,Did not like it.,2,1027,22
3063,Not bad.,2,4990,22
3064,Very good quality.,5,5933,22
3065,Will buy again!,4,1807,22
3066,Could be better.,4,5499,22
3067,Could be better.,1,5391,22
3068,Very good quality.,4,6107,22
3069,Excellent product!,4,3744,22
3070,Excellent product!,5,3539,22
3071,Excellent product!,5,4922,22
3072,Not bad.,2,847,22
3073,Very good quality.,5,976,22
3074,Excellent product!,5,127,22
3075,Could be better.,5,3363,22
3076,Very good quality.,1,2800,22
3077,Very good quality.,2,1285,22
3078,Could be better.,3,3173,22
3079,Not bad.,4,5324,22
3080,Excellent product!,4,6097,22
3081,Could be better.,3,3686,22
3082,Did not like it.,3,397,22
3083,Not bad.,1,3821,22
3084,Very good quality.,2,5549,22
3085,Excellent product!,5,4659,22
3086,Did not like it.,2,2411,22
3087,Will buy again!,3,5212,22
3088,Did not like it.,2,6540,22
3089,Not bad.,2,1989,22
3090,Excellent product!,4,5085,22
3091,Will buy again!,3,3234,22
3092,Very good quality.,4,716,22
3093,Very good quality.,3,3581,22
3094,Excellent product!,1,6525,22
3095,Excellent product!,1,981,22
3096,Excellent product!,4,4044,22
3097,Could be better.,5,1172,22
3098,Could be better.,3,3364,22
3099,Did not like it.,4,6685,22
3100,Very good quality.,1,4406,22
3101,Will buy again!,4,4907,22
3102,Excellent product!,4,2240,22
3103,Excellent product!,2,1554,22
3104,Very good quality.,4,783,22
3105,Excellent product!,1,6930,22
3106,Will buy again!,2,6762,22
3107,Will buy again!,3,1873,22
3108,Excellent product!,4,2567,22
3109,Could be better.,2,3874,22
3110,Will buy again!,2,3384,22
3111,Not bad.,5,911,22
3112,Will buy again!,4,3106,22
3113,Will buy again!,4,2798,22
3114,Will buy again!,5,1002,22
3115,Did not like it.,5,1387,22
3116,Did not like it.,2,6470,22
3117,Very good quality.,1,2233,22
3118,Not bad.,1,6110,22
3119,Could be better.,4,2523,22
3120,Will buy again!,1,554,22
3121,Did not like it.,2,6896,22
3122,Did not like it.,5,2267,22
3123,Not bad.,1,578,22
3124,Could be better.,5,6157,22
3125,Excellent product!,3,4374,22
3126,Not bad.,3,5616,22
3127,Did not like it.,2,3706,22
3128,Not bad.,3,5892,22
3129,Very good quality.,1,269,22
3130,Will buy again!,5,4088,22
3131,Did not like it.,1,6058,22
3132,Very good quality.,1,6171,22
3133,Not bad.,3,3989,22
3134,Not bad.,4,5415,22
3135,Did not like it.,4,5197,22
3136,Did not like it.,1,6568,22
3137,Excellent product!,5,1558,22
3138,Could be better.,1,721,22
3139,Excellent product!,2,643,23
3140,Very good quality.,4,3348,23
3141,Will buy again!,1,4965,23
3142,Very good quality.,4,6319,23
3143,Will buy again!,5,1157,23
3144,Did not like it.,5,5986,23
3145,Will buy again!,2,3586,23
3146,Did not like it.,4,716,23
3147,Will buy again!,3,3910,23
3148,Very good quality.,4,370,23
3149,Very good quality.,4,3815,23
3150,Will buy again!,1,2128,23
3151,Very good quality.,1,3738,23
3152,Excellent product!,1,3239,23
3153,Will buy again!,1,4394,23
3154,Did not like it.,3,5750,23
3155,Did not like it.,1,6068,23
3156,Not bad.,1,3564,23
3157,Will buy again!,4,698,23
3158,Did not like it.,1,5497,23
3159,Could be better.,2,633,23
3160,Could be better.,2,1123,23
3161,Did not like it.,2,4133,23
3162,Did not like it.,4,2936,23
3163,Very good quality.,4,6268,23
3164,Could be better.,3,5703,23
3165,Very good quality.,3,3207,23
3166,Did not like it.,2,3136,23
3167,Could be better.,2,3131,23
3168,Did not like it.,5,5592,23
3169,Very good quality.,4,4894,23
3170,Will buy again!,4,1389,23
3171,Did not like it.,1,6121,23
3172,Did not like it.,4,4373,23
3173,Excellent product!,2,3039,23
3174,Could be better.,1,6782,23
3175,Will buy again!,3,3938,23
3176,Did not like it.,2,117,23
3177,Will buy again!,3,6728,23
3178,Very good quality.,5,699,23
3179,Not bad.,1,3649,23
3180,Not bad.,3,3626,23
3181,Very good quality.,1,4860,23
3182,Not bad.,2,783,23
3183,Will buy again!,1,3855,23
3184,Very good quality.,5,6625,23
3185,Excellent product!,1,5067,23
3186,Very good quality.,4,2318,23
3187,Will buy again!,3,5397,23
3188,Could be better.,5,3272,23
3189,Did not like it.,2,4604,23
3190,Did not like it.,5,2464,23
3191,Not bad.,4,748,23
3192,Not bad.,1,5293,23
3193,Not bad.,1,2670,23
3194,Not bad.,4,1053,23
3195,Will buy again!,4,2384,23
3196,Very good quality.,4,5173,23
3197,Not bad.,1,2124,23
3198,Not bad.,1,5316,23
3199,Excellent product!,1,671,23
3200,Could be better.,2,2022,23
3201,Will buy again!,3,6409,23
3202,Excellent product!,4,6267,23
3203,Did not like it.,3,2774,23
3204,Excellent product!,5,5712,23
3205,Could be better.,1,6555,23
3206,Will buy again!,2,682,23
3207,Not bad.,4,2820,23
3208,Very good quality.,2,3111,23
3209,Could be better.,3,4677,23
3210,Very good quality.,2,6610,23
3211,Will buy again!,5,6615,23
3212,Will buy again!,5,3700,23
3213,Could be better.,2,728,23
3214,Not bad.,2,792,23
3215,Could be better.,3,980,23
3216,Could be better.,1,191,23
3217,Not bad.,5,4758,23
3218,Could be better.,2,2094,23
3219,Could be better.,4,6775,23
3220,Could be better.,4,2309,23
3221,Excellent product!,2,4849,23
3222,Excellent product!,1,1273,23
3223,Could be better.,5,4104,23
3224,Very good quality.,3,2589,23
3225,Not bad.,4,1321,23
3226,Excellent product!,3,2668,23
3227,Could be better.,1,4482,23
3228,Very good quality.,4,659,23
3229,Will buy again!,4,4851,23
3230,Could be better.,5,6894,23
3231,Not bad.,5,4626,23
3232,Very good quality.,1,4880,23
3233,Excellent product!,5,1707,23
3234,Will buy again!,4,3471,23
3235,Very good quality.,4,3075,23
3236,Will buy again!,4,5061,23
3237,Did not like it.,2,6870,23
3238,Will buy again!,2,3120,23
3239,Excellent product!,3,2152,23
3240,Did not like it.,2,5239,23
3241,Very good quality.,3,2952,23
3242,Could be better.,4,5032,23
3243,Did not like it.,4,1906,23
3244,Could be better.,3,2522,23
3245,Very good quality.,5,177,23
3246,Excellent product!,5,5128,23
3247,Excellent product!,2,4119,23
3248,Did not like it.,1,4396,23
3249,Will buy again!,4,839,23
3250,Not bad.,2,3279,23
3251,Will buy again!,5,2276,23
3252,Did not like it.,3,4358,23
3253,Did not like it.,3,6884,23
3254,Very good quality.,2,732,23
3255,Excellent product!,2,4778,23
3256,Did not like it.,5,3240,23
3257,Not bad.,3,2700,23
3258,Did not like it.,4,384,23
3259,Did not like it.,3,994,23
3260,Very good quality.,2,649,23
3261,Very good quality.,2,1197,23
3262,Very good quality.,5,2881,23
3263,Could be better.,4,3587,23
3264,Will buy again!,4,768,23
3265,Very good quality.,3,4458,23
3266,Not bad.,4,472,23
3267,Not bad.,1,626,23
3268,Could be better.,5,2281,23
3269,Not bad.,2,3167,23
3270,Excellent product!,2,817,23
3271,Could be better.,3,524,23
3272,Not bad.,2,6996,23
3273,Very good quality.,4,2818,23
3274,Will buy again!,5,1992,23
3275,Could be better.,3,3952,23
3276,Will buy again!,2,6269,23
3277,Excellent product!,4,4504,23
3278,Not bad.,1,3691,23
3279,Very good quality.,2,3943,23
3280,Could be better.,3,6441,23
3281,Did not like it.,2,873,23
3282,Excellent product!,5,4360,23
3283,Not bad.,1,2053,23
3284,Did not like it.,4,6571,23
3285,Very good quality.,2,6462,23
3286,Did not like it.,1,4147,23
3287,Excellent product!,3,5446,23
3288,Will buy again!,3,3739,23
3289,Could be better.,1,4343,23
3290,Will buy again!,2,1102,23
3291,Could be better.,5,1204,23
3292,Excellent product!,4,4988,23
3293,Did not like it.,5,4184,23
3294,Very good quality.,4,2012,24
3295,Excellent product!,4,3038,24
3296,Very good quality.,2,3634,24
3297,Excellent product!,5,730,24
3298,Did not like it.,4,3053,24
3299,Could be better.,5,4159,24
3300,Excellent product!,2,5221,24
3301,Will buy again!,2,2126,24
3302,Did not like it.,1,1801,24
3303,Very good quality.,3,5272,24
3304,Not bad.,1,5013,24
3305,Very good quality.,4,3577,24
3306,Will buy again!,5,5898,24
3307,Will buy again!,5,6687,24
3308,Did not like it.,5,6824,24
3309,Very good quality.,1,666,24
3310,Not bad.,1,1796,24
3311,Excellent product!,5,5967,24
3312,Not bad.,2,2956,24
3313,Did not like it.,5,2473,24
3314,Excellent product!,1,5396,24
3315,Will buy again!,2,6928,24
3316,Not bad.,1,2727,24
3317,Could be better.,2,4587,24
3318,Not bad.,2,944,24
3319,Excellent product!,1,6222,24
3320,Very good quality.,2,2663,24
3321,Not bad.,3,2565,24
3322,Will buy again!,4,6951,24
3323,Excellent product!,1,3362,24
3324,Will buy again!,2,4067,24
3325,Very good quality.,4,3817,24
3326,Will buy again!,2,361,24
3327,Will buy again!,1,4911,24
3328,Excellent product!,5,2330,24
3329,Very good quality.,5,1558,24
3330,Not bad.,1,6530,24
3331,Did not like it.,5,2380,24
3332,Very good quality.,3,4544,24
3333,Excellent product!,1,6035,24
3334,Did not like it.,3,1565,24
3335,Excellent product!,5,2479,24
3336,Did not like it.,4,2358,24
3337,Could be better.,5,2644,24
3338,Did not like it.,4,4237,24
3339,Will buy again!,3,3253,24
3340,Will buy again!,5,1453,24
3341,Will buy again!,5,3282,24
3342,Very good quality.,4,626,24
3343,Could be better.,5,3933,24
3344,Could be better.,5,4970,24
3345,Will buy again!,1,1591,24
3346,Excellent product!,4,5812,24
3347,Could be better.,1,1189,24
3348,Not bad.,2,875,24
3349,Very good quality.,4,5260,24
3350,Did not like it.,3,2082,24
3351,Did not like it.,2,5635,24
3352,Did not like it.,1,4207,24
3353,Not bad.,3,4702,24
3354,Did not like it.,4,3825,24
3355,Will buy again!,3,2795,24
3356,Will buy again!,4,3197,24
3357,Not bad.,1,4039,24
3358,Excellent product!,3,4462,24
3359,Did not like it.,2,4019,24
3360,Excellent product!,5,2599,24
3361,Will buy again!,5,2136,24
3362,Not bad.,1,3497,24
3363,Not bad.,2,3297,24
3364,Could be better.,5,2626,24
3365,Very good quality.,2,759,24
3366,Will buy again!,2,2338,24
3367,Excellent product!,3,6091,24
3368,Excellent product!,5,6472,24
3369,Could be better.,4,4177,24
3370,Excellent product!,2,5757,24
3371,Excellent product!,2,3878,24
3372,Could be better.,2,5886,24
3373,Excellent product!,4,5173,24
3374,Will buy again!,4,4051,24
3375,Will buy again!,4,6881,24
3376,Did not like it.,1,2340,24
3377,Excellent product!,3,4079,24
3378,Did not like it.,1,5624,24
3379,Very good quality.,4,1738,24
3380,Excellent product!,2,2711,24
3381,Did not like it.,3,5963,24
3382,Did not like it.,5,1359,24
3383,Could be better.,1,4466,24
3384,Could be better.,5,5092,24
3385,Excellent product!,3,3943,24
3386,Could be better.,4,47,24
3387,Excellent product!,4,3376,24
3388,Could be better.,5,1083,24
3389,Did not like it.,2,2304,24
3390,Excellent product!,3,5485,24
3391,Very good quality.,1,1955,24
3392,Will buy again!,5,2875,24
3393,Excellent product!,5,3237,24
3394,Not bad.,1,3795,24
3395,Not bad.,2,6246,24
3396,Not bad.,2,6122,24
3397,Did not like it.,3,2029,24
3398,Excellent product!,2,2495,24
3399,Could be better.,2,1504,24
3400,Excellent product!,1,3301,24
3401,Did not like it.,5,3030,24
3402,Excellent product!,2,2547,24
3403,Very good quality.,5,3589,24
3404,Could be better.,3,4741,24
3405,Did not like it.,1,252,24
3406,Excellent product!,1,1409,24
3407,Could be better.,1,2773,24
3408,Excellent product!,4,2079,24
3409,Very good quality.,2,3674,24
3410,Excellent product!,4,3115,24
3411,Not bad.,3,3466,24
3412,Excellent product!,2,4370,24
3413,Will buy again!,5,2455,24
3414,Excellent product!,2,5012,24
3415,Very good quality.,4,6083,24
3416,Will buy again!,4,855,24
3417,Could be better.,2,134,24
3418,Could be better.,4,3590,24
3419,Did not like it.,2,1283,24
3420,Will buy again!,2,2915,24
3421,Could be better.,5,4630,24
3422,Excellent product!,3,4666,24
3423,Could be better.,3,4745,24
3424,Will buy again!,2,3672,24
3425,Not bad.,5,6261,24
3426,Could be better.,5,266,24
3427,Excellent product!,3,6796,24
3428,Not bad.,3,1695,24
3429,Could be better.,4,3706,24
3430,Could be better.,5,1853,24
3431,Could be better.,4,4146,25
3432,Very good quality.,2,2066,25
3433,Excellent product!,1,2579,25
3434,Did not like it.,2,6257,25
3435,Excellent product!,1,1495,25
3436,Could be better.,3,3605,25
3437,Could be better.,1,4810,25
3438,Will buy again!,5,946,25
3439,Did not like it.,4,3145,25
3440,Very good quality.,1,3273,25
3441,Excellent product!,3,5583,25
3442,Very good quality.,4,1700,25
